workerCount,overtimeHoursAverage,safetyCertRate,weatherSeverity,scaffoldingActivity,heavyMachineryCount,lastSafetyAuditDays,safetyIncidentProbability
110,5.595581796859877,0.9600483017270456,0.15942929537908768,1.0,3,27,0.41791255100568286
106,5.867607557112239,0.49366841226094754,0.7528942111043766,0.0,3,1,0.3998686657146684
48,0.1053110149281773,0.7635124390567961,0.6862843835841738,0.0,7,7,0.2588822046892415
54,7.414511598168572,0.8230261486070136,0.2419749324585435,0.0,4,22,0.29482638761132013
61,1.0069516456444454,0.83567828546091,0.4095360944353319,0.0,8,12,0.23204185713014158
288,2.1660793629099464,0.7269286263620215,0.8378682396952676,1.0,7,23,0.6425542678849586
214,7.342787789350462,0.9703627502247287,0.9040586306607079,0.0,5,12,0.4378424160386323
62,5.67389756346836,0.6571754562779808,0.5602284772136763,0.0,8,1,0.339055975701878
118,7.668959179759657,0.8710552167534792,0.7260004598111854,0.0,7,10,0.44206913396546255
60,10.134883390878125,0.7767996524167611,0.6216832124148187,1.0,0,9,0.5033825200553906
77,4.389618303027804,0.621009225390562,0.07475588829367963,0.0,0,7,0.264639822519041
260,2.0858171223780535,0.7980293171952114,0.9428484341691583,0.0,7,11,0.48132770880688747
235,4.779711404167973,0.8515346460067121,0.054864700809234335,1.0,1,22,0.4335631982586033
266,2.5839922083654496,0.6701125185523036,0.1377888145728554,0.0,9,3,0.3801770738844027
65,3.9855546822961725,0.7026161737428945,0.2402109810842541,1.0,6,12,0.44930626413469266
215,4.907348385892939,0.5065273438633837,0.6657476662326023,1.0,4,9,0.5685700022154956
110,10.882468254394706,0.4978630700449132,0.17973798144943298,0.0,9,29,0.5108745938617261
195,9.929900070632328,0.8915261470310207,0.9164661264838565,0.0,8,7,0.49830981342365294
116,7.725612451825802,0.6771644048986616,0.676794436301978,1.0,7,9,0.5291557485807429
101,0.18562265061722538,0.4788673894174784,0.4267296962868742,0.0,1,10,0.3186140996918276
184,6.266694529841063,0.8262454364312544,0.7814942756228975,1.0,9,26,0.5701494484708435
153,9.186627586390237,0.4011702654290102,0.7529498415630281,0.0,5,18,0.5588385282497509
46,4.534565160817252,0.8846374546141991,0.21821401486277325,1.0,1,5,0.308462079331377
158,0.8601484855483061,0.46469893627640513,0.8182311858851181,0.0,4,26,0.422671357562705
247,10.058261611787334,0.6386341313904581,0.699390910204457,0.0,5,11,0.5437165765698038
180,1.9813615325900389,0.6106582782190113,0.625383819835235,0.0,9,0,0.361378940348333
290,4.597189788741209,0.7293760322722305,0.16910569617034443,1.0,5,4,0.4972599217536445
219,6.174515482439725,0.903120548256008,0.3153311816514375,1.0,6,5,0.47372976434768443
241,1.4148799336168922,0.4822709597947733,0.4653040753741182,1.0,1,17,0.4971231658340701
118,10.62138541221311,0.7492857172298982,0.8741472606251378,0.0,5,19,0.504453672410551
37,7.126030602986136,0.9446605153504251,0.9676154224241901,0.0,6,3,0.3569189386446416
13,9.415752214239955,0.513653067536773,0.141183520772185,1.0,7,17,0.4984409415372449
85,5.828037833301533,0.4851469586795196,0.05002349257590677,0.0,4,4,0.31865259883021835
223,3.8427667499819202,0.8598340207049587,0.5535582078848374,0.0,4,5,0.34545686857547536
284,0.8649271134344176,0.6607078918142648,0.1876345257150679,0.0,8,11,0.39656436908971526
53,11.501380368016601,0.8295347531707599,0.879586698648334,1.0,2,4,0.49872737846505194
42,1.1249727232421023,0.8850257927781018,0.8741240005859378,0.0,4,16,0.24435845845489954
66,1.1326577853941768,0.9482398766280052,0.9126122269605381,0.0,5,11,0.2945894757795117
189,7.561480867784361,0.6524660070115692,0.6541550056486267,1.0,9,21,0.6633874404540987
158,1.1933486215146396,0.8284700284630733,0.762574750712101,1.0,1,8,0.368904589486972
71,2.3341644136595976,0.5995025086984939,0.050342368026389694,0.0,9,23,0.2525697161776525
39,11.154404677796451,0.9430083773206921,0.8669382222594133,0.0,1,27,0.32243209887697105
241,4.636396198606891,0.7804783131857567,0.4739298712361093,0.0,8,22,0.4357947204763607
252,5.539428423206004,0.46983502302276464,0.6085168847112736,0.0,1,8,0.4962744569656936
16,3.6375197495043823,0.9366057415316565,0.8955562417291951,1.0,5,1,0.398012057861229
62,6.250668708919292,0.7699483038917553,0.032174211304660694,0.0,4,2,0.2384845496715643
110,7.297165450515422,0.8772006553957252,0.07219471005227007,0.0,3,18,0.22421906770838662
290,8.11546370594875,0.6897648230510597,0.6998009316989924,0.0,5,28,0.6439481928024959
184,11.074002241433098,0.8299226301074761,0.6178006853817196,0.0,3,4,0.4273141896137959
287,2.36225482454543,0.4899382571128654,0.5857345088834569,1.0,6,16,0.6467888271867376
56,3.5478983368896535,0.7607191903685174,0.716195153741536,1.0,4,11,0.48252148577324055
177,6.632390327648464,0.710351667208582,0.9440599549344159,0.0,5,12,0.4796441722414506
17,4.724193325244313,0.7567238150304444,0.11099604202206981,1.0,9,20,0.3627845105184177
291,0.8438264791159016,0.7722426411532207,0.3528855622907173,1.0,5,16,0.48441170301002023
89,1.632458241728889,0.41265565296437434,0.24426414026760768,0.0,4,16,0.3222119603023228
170,1.2396549392094744,0.9845667887189022,0.8700801462047585,0.0,7,13,0.38058871783475356
111,11.90254952480906,0.7012439826296873,0.5447655727945788,1.0,9,1,0.6285750196026796
234,0.9379385326545164,0.5421018678763742,0.2653832218417117,1.0,5,15,0.4688115716062513
234,6.777187309451177,0.6926866915314337,0.03928839336327583,0.0,1,4,0.3727484710264637
210,4.384545343255935,0.5914115953267822,0.39078784107932707,0.0,9,9,0.4544245414045024
50,3.7653776281866898,0.7293622838662212,0.08457368337573723,1.0,3,5,0.3074872382669552
242,9.42605388374407,0.6194840885201983,0.9881831553611082,1.0,5,12,0.7114893019206775
292,9.165475112312203,0.44889558097911714,0.8918207105206654,0.0,5,16,0.6597509783231464
171,6.380443815916017,0.8371538441956592,0.4288412278324102,0.0,1,11,0.4275098272638689
56,0.40424172505161327,0.6950308706185631,0.9830944775992208,1.0,2,1,0.35215670258646453
76,8.800968866691477,0.8851807135676422,0.09752695373079401,0.0,4,27,0.2793604820427465
298,1.009156652691594,0.8590971930295392,0.7070195761049225,1.0,8,13,0.5290268018686048
286,2.2784848091831025,0.42565788707607677,0.5218058637855691,0.0,2,1,0.4799874498319412
38,10.684777871506407,0.49897885658423496,0.2946744794257836,0.0,1,7,0.36403406117794523
116,5.0471993709705,0.7715442636688776,0.6138211563554782,0.0,5,7,0.30609649917276754
181,1.12184447371299,0.6425328036577352,0.4395593447211614,1.0,6,14,0.4446288466327686
134,5.792595285918209,0.47729622020551643,0.6362145304932949,0.0,5,18,0.4743977298435802
222,1.4442589031681625,0.6453068986161355,0.3776887527645121,0.0,0,8,0.31599560481387395
121,0.020050739972769183,0.6339607919874056,0.33220778773240756,0.0,8,6,0.3034827560746415
183,5.8712296651757665,0.7910397437491686,0.773775817321829,0.0,5,24,0.4465411974153178
282,10.932251366155532,0.9604712587633023,0.9072280102559035,0.0,8,15,0.5764446507321329
216,11.988966703622236,0.42064739491322867,0.32708665712278906,1.0,4,2,0.6682398215583107
142,3.077130516533291,0.5532951748955259,0.09400877411899122,1.0,0,8,0.3861494103261505
146,11.016052883690998,0.5553909158494915,0.8345648844300191,1.0,2,22,0.6946566968709275
34,3.471839376601389,0.8414982236484109,0.07658960881163335,0.0,4,27,0.149709803176326
46,0.21266619731723635,0.7079329574226972,0.12401158799634848,0.0,1,7,0.16254429282464933
159,8.393550029452413,0.47984729409468774,0.6996757489212794,0.0,9,5,0.4986376088340039
234,2.596270459157128,0.8232288501888441,0.6093992085311504,1.0,5,19,0.5556756595153687
179,7.8229732071303575,0.568058277554891,0.0930111490427451,1.0,2,13,0.47486603094952007
39,4.4104108543890685,0.519869815769801,0.995091107659788,1.0,2,1,0.5407243167830418
114,1.2251048344985191,0.9304112207536538,0.9219559383140876,1.0,8,24,0.5042727690250273
212,5.480648642362212,0.6923230290650633,0.3161857062870206,0.0,2,23,0.3913283207568743
183,5.667505485574782,0.9058585493023864,0.1686749985417012,0.0,4,16,0.2852820512012351
53,3.591025804882824,0.8045044797285346,0.7999135866669649,1.0,3,9,0.3727405517149284
31,9.356372879488278,0.7460161970838859,0.4700667651208972,0.0,4,6,0.37420255296703797
249,4.239688941491211,0.6393049237337682,0.11153840562896289,0.0,7,13,0.43596931424553903
53,3.362435371392475,0.497946117484,0.40530507903700985,0.0,2,5,0.22454865871598328
125,10.127690751969858,0.7349948576448883,0.9457347778032914,0.0,7,14,0.5861775878247776
145,5.4268114100122995,0.7672765961774288,0.2707936067791422,0.0,1,4,0.25817463041589395
139,4.350060227538693,0.4548494850234069,0.8899566738206722,1.0,9,24,0.6442562718200212
235,9.95596531404626,0.8640821692353461,0.8602683102975983,0.0,8,29,0.5317084424297226
118,10.487203370961781,0.9029489981112122,0.9138835401871348,1.0,5,28,0.6146989528292979
82,3.6730948467534943,0.536737934632412,0.3115970597416188,0.0,6,20,0.32155896755469693
268,9.225526173064209,0.4828218810907661,0.8743658992610094,0.0,4,21,0.6513987718571334
138,3.4157055490655126,0.8036742541639418,0.09151825557540372,1.0,4,2,0.34981662331887514
166,9.033713728518483,0.6375178321652349,0.9505359449477868,0.0,4,2,0.44857395261973837
240,7.32030649995263,0.4472516409745073,0.12398600702751195,0.0,6,18,0.5142100757772072
224,11.55705612152481,0.6110895444546919,0.3916024975016811,1.0,8,20,0.6787385104493248
262,11.108340622463361,0.859681444944583,0.6852006983474279,0.0,3,0,0.5085928528218296
150,6.978899690348706,0.6298885203906283,0.3431197270515425,0.0,6,18,0.43229256618289336
266,5.959077787051356,0.6423192222453443,0.21667884406441051,0.0,5,24,0.44258708774000916
26,10.111629829063023,0.5533900327896688,0.9255862739492053,0.0,4,13,0.4671716252254786
221,8.481937947099468,0.7534230350435446,0.6633091980601931,0.0,0,18,0.5535929624803076
159,5.273118000594488,0.5787188818754327,0.17405154932791178,1.0,3,28,0.525488736254271
214,4.924136504730205,0.4151668389848937,0.9376962733657159,1.0,7,15,0.7246309650138886
50,6.780260684127468,0.9626501967601715,0.5287195656946188,0.0,6,22,0.3007833176164006
259,5.9423239462439055,0.458312277675816,0.8762821917243756,0.0,4,22,0.5490436386539547
33,4.696796073167687,0.7295674371492666,0.39637449193825247,0.0,3,18,0.2718564238740629
209,7.7729334524476625,0.9377693397111156,0.72780657933071,0.0,7,21,0.4699761238584964
291,0.23047971571074166,0.6071682507754951,0.7257779010364981,1.0,4,24,0.5675294397905676
40,8.729364014779884,0.7124089818560609,0.6222012961894319,0.0,9,13,0.39160740662055205
241,2.150062784152492,0.5164160195084898,0.9099286496276522,1.0,5,11,0.6570766641955155
228,7.810192092462213,0.7509893604175875,0.588743648836883,1.0,5,13,0.6100306128339327
150,1.9428421937446747,0.642407956165049,0.5313941820319884,0.0,8,3,0.36334330321051517
224,8.653072375166094,0.5091803268722184,0.698406728188033,0.0,8,28,0.5847595411338365
132,4.465165163921368,0.9024144852618807,0.6727336102037063,1.0,4,28,0.4751703643185336
76,6.946909268879837,0.7910182733312251,0.9475126124795515,1.0,8,11,0.5290253565468701
237,11.807256786782991,0.9510649540876411,0.8917396004209983,1.0,3,21,0.6675944424581673
228,8.56481769327409,0.562560320894949,0.04518148794304011,1.0,7,25,0.5755618642988016
207,1.5303516210938062,0.9560918555624198,0.5891385696020864,1.0,0,15,0.40266691326176307
79,10.54288757920229,0.45481576730274764,0.4551084143003056,1.0,9,0,0.6245857417003683
255,9.020774145271389,0.798233829690535,0.3837909092191004,0.0,0,5,0.4239445979250675
114,3.3681070107411397,0.53768383724078,0.5577864784376029,0.0,2,13,0.3706298644353854
265,7.630476320716001,0.8898429023874049,0.04958787768754913,1.0,3,15,0.502777767670101
83,1.5213557966069438,0.5698090886949828,0.23949323783295207,1.0,0,15,0.36263253973129767
65,0.47494614188890605,0.6852066070166827,0.5914524705119565,1.0,1,4,0.30226905804016435
249,0.7875215870576273,0.7158699410016026,0.4847640349668785,0.0,3,20,0.34815638927674514
63,2.0070539658647104,0.871435673015868,0.7161838911014375,0.0,0,25,0.29248693103202705
28,7.365866580869231,0.5078081935995307,0.2648536627880975,1.0,7,3,0.42951598635127364
60,4.894179445031195,0.9366624837265813,0.6671366557034258,1.0,2,5,0.37987753452093964
145,10.462112019032622,0.9426523897660865,0.6560113130297435,0.0,8,9,0.4199018750372673
293,1.2485017960291778,0.9636858783598633,0.05336338315858691,0.0,4,25,0.2844533346004643
35,4.4785530402111275,0.494514465165403,0.8063348140921514,0.0,0,4,0.32270578816380985
245,0.1875379269529689,0.5990475686855441,0.9239801749565982,1.0,7,13,0.5754809482756883
162,4.755759771327538,0.4108948207938639,0.4739071271155846,0.0,7,3,0.41350316700986517
60,9.636196293064241,0.8772314906636537,0.0005712706366280962,0.0,2,13,0.2881037819032319
34,6.055473251778177,0.6843498063035655,0.6563331697854379,1.0,7,21,0.49993914909417175
276,2.4615517923948196,0.8842764711486523,0.20697691315202138,0.0,0,8,0.3572497019584283
145,5.9635378634717195,0.87038949781973,0.3209987789226424,1.0,6,0,0.4115677732508029
48,2.512606819318533,0.8913419530142593,0.3613934156850387,0.0,0,15,0.10418861993548463
86,1.686028471474876,0.9486630515803554,0.06411800203261064,0.0,3,0,0.0914696805947045
138,8.359661824114154,0.6132863999192241,0.7545620489822116,0.0,3,1,0.502747109986641
15,8.969407788156555,0.5575605782093134,0.1591467064637173,1.0,2,12,0.3725979965262598
57,11.612181247536672,0.6481922655045543,0.3389106604190061,1.0,2,13,0.536106593927676
263,7.224760309202302,0.7091594495782115,0.12865675779101715,0.0,8,27,0.5274408341308356
146,6.708134797211483,0.8023652045886214,0.6812649801128589,1.0,0,6,0.5145375149388429
231,0.022793684822463245,0.9327708016047808,0.48253880570903995,1.0,5,1,0.38875463318788755
292,1.1875191918679926,0.8654630727900624,0.41061607859372606,0.0,0,4,0.35766837380176136
218,1.3259489528060806,0.4573769148412275,0.06401270596950603,0.0,9,20,0.43208813385621564
10,7.2419734910853375,0.8352347963179434,0.0038612327755224163,1.0,0,13,0.26340529216595077
201,3.162336587629602,0.9778830914540388,0.26790766507503605,0.0,3,8,0.27616187211161425
116,2.3543850573347833,0.73287349936323,0.30128948557065005,1.0,0,23,0.3203288907833095
66,9.069563959796087,0.6523982548952292,0.9079414979272512,0.0,5,2,0.4543218425376873
207,9.14495235008988,0.8638214455302302,0.7789405276090657,0.0,9,7,0.5217471632919466
258,10.626600168891805,0.5111204310982718,0.9146788108463626,0.0,9,28,0.7132480702057773
99,9.000183840373435,0.7849180706799963,0.38912675399222685,1.0,2,16,0.41744206729366784
206,5.926346745241805,0.9213996160998432,0.7611592613422602,1.0,0,24,0.4962261305560269
64,1.9927211780405503,0.9269700502374845,0.5897670931002716,1.0,5,22,0.39073702790575904
275,8.428690687028027,0.4307606894312789,0.03695945678054724,0.0,0,10,0.4514571481225176
66,6.361716261900667,0.5230138169010247,0.33876355696316895,0.0,8,13,0.33847024733010994
275,6.102572108666232,0.4424866848613911,0.8304082373283043,0.0,1,0,0.5118233892652141
293,11.903099951280142,0.581981950692342,0.5764167860076512,0.0,1,28,0.571472436643256
262,4.849134641290248,0.8657742974289265,0.6391660716350149,0.0,1,6,0.4287011479564285
146,8.399751222249238,0.5069741457213119,0.2200298655557339,0.0,0,0,0.35028873091196744
155,0.0034801054977373624,0.9056116521991415,0.8150944578754329,0.0,6,24,0.28053341438575935
57,8.749535174228223,0.7336582034773559,0.6297155661024744,0.0,8,4,0.449097625670526
104,2.4077758471611244,0.9597636224279676,0.6796368264621009,0.0,2,19,0.2257341669274185
128,11.214312477754804,0.4558877153376164,0.48154454651007217,1.0,0,13,0.5807382162271477
235,2.083422438526189,0.5471040610780807,0.2091286009690564,0.0,9,15,0.3989247856935042
151,5.500758704539431,0.9100351721553817,0.7585467916203172,1.0,1,2,0.45273947575547774
152,3.8530419777233766,0.683494718566027,0.369079524057508,1.0,1,2,0.38972376687217825
215,7.036529168688121,0.6707735426260242,0.459747359637689,0.0,9,6,0.45536553014623127
240,8.142836867752164,0.9789579542833969,0.20728941111845445,0.0,6,15,0.35398866863340195
212,7.277488113652334,0.48956033164458923,0.7106157990739215,1.0,7,8,0.6435376532990464
218,0.8078593819949109,0.45330588062770566,0.08927006899484391,0.0,6,25,0.40430034646307145
21,4.440583569490945,0.8445521558364019,0.6581100972505611,0.0,0,14,0.19789123332675668
125,7.463144170884895,0.4141324060235814,0.48987251587576297,1.0,3,2,0.4867078284696783
253,8.276834857589282,0.5097446329797959,0.9072747081139259,0.0,1,4,0.5487843099225186
36,3.9076051403045526,0.6583137894306875,0.3718260888178826,0.0,4,7,0.3127732005911659
198,11.986287397084531,0.7814494064622597,0.618802872052892,0.0,2,13,0.4581342065573767
274,11.763490971404263,0.43387764940801676,0.764719578824917,0.0,0,22,0.621194124558221
75,4.328661182661396,0.8807511535981478,0.9481078511470793,1.0,0,7,0.4151441647528964
266,3.0542461603732125,0.8995825527896797,0.8791539786422768,1.0,6,21,0.5883099364655657
213,8.706579726155699,0.782112342159827,0.9412885739304572,1.0,1,1,0.6554753329778937
262,1.6055497887436663,0.9282613669361199,0.43791539029288507,0.0,5,22,0.3866745786153567
273,4.583255792922445,0.5593956201405963,0.2333800052298195,1.0,0,14,0.5235952158766528
149,1.8067041346349133,0.6168665046562394,0.004340733559493715,0.0,6,26,0.3365970425372917
280,2.3278547093091717,0.5049955603827103,0.5179851926390278,0.0,8,16,0.502548429323515
56,0.3567203112050312,0.4792470857931915,0.8138146964484244,1.0,0,3,0.40133273316349866
149,9.75571135907983,0.8458157205674381,0.6268905824435346,0.0,4,6,0.4025347178016547
224,0.2633374761937346,0.5074377627495855,0.01828706773034494,1.0,5,18,0.4310751806930081
19,9.699486868650808,0.7077260536112451,0.8721044181123403,1.0,6,9,0.4969150162574825
83,6.747231810253567,0.8453186081702455,0.17212143046371953,1.0,4,21,0.39850103603394843
215,7.588425804498975,0.6846120829928575,0.10072960592243796,1.0,9,9,0.5420970001594256
208,6.488239336192972,0.6417227405918491,0.9093527421835191,1.0,7,17,0.6529455970474279
199,10.815740874954026,0.5469883327963398,0.776349060539139,0.0,7,21,0.6216082749521583
84,4.120092801920363,0.8721454481306834,0.0675422087156603,0.0,8,7,0.20695376948370753
259,11.706554450961683,0.9306683054149812,0.6403348565991538,1.0,2,9,0.5639326481250306
165,4.290196448263711,0.5899800445325475,0.16792197019956123,1.0,5,15,0.49047609287419075
263,3.9891741059504584,0.5531044024957258,0.5474773314731938,0.0,6,9,0.45014460524122013
244,4.060892121179551,0.6281080640664356,0.7820823094628829,1.0,9,4,0.6253478324604306
245,8.73383314327167,0.671643780575125,0.6824774323326037,1.0,8,1,0.6354478038109906
104,9.24534271137374,0.48805409258485666,0.627293567852838,1.0,3,20,0.5659941287579905
162,7.172010541947087,0.6500961053490039,0.2911187639370436,0.0,9,2,0.4549727163008922
288,8.518247853880192,0.8675981616825278,0.4199819756491935,1.0,1,11,0.5902949866871792
261,10.229713032252981,0.7419571735781854,0.6954959678625269,0.0,6,29,0.6015503497459451
296,2.0140849422165212,0.8912340656774405,0.8805095764623514,0.0,9,24,0.4957361142274289
294,9.643852207538078,0.8203042901231711,0.5587234146839073,1.0,8,26,0.7130450498778698
188,8.774703534612915,0.9795553190927987,0.810085428438694,1.0,6,21,0.5720130587874583
171,5.627757270266265,0.8323759308641967,0.8378528940909288,0.0,1,19,0.47128454693629507
129,11.426564684145868,0.6024907399478189,0.2541264269592466,0.0,9,26,0.44559413906779166
249,1.546198203984709,0.8601684231704825,0.8820204277597671,0.0,9,8,0.4416682660614747
174,6.82822933007781,0.7283487572320804,0.13502728107779927,0.0,3,10,0.35286627458951486
286,1.5372076091730529,0.6861664978767348,0.31491362432288683,0.0,0,19,0.3847671940824343
187,4.200145935927629,0.7124220083630906,0.9155453184383014,0.0,0,25,0.3930460259323341
98,4.50092150891315,0.4134230822792058,0.35973241161098435,0.0,9,25,0.48706938852096515
252,6.4582397833587795,0.7393885468661319,0.7519565592035021,0.0,8,4,0.46415954243286434
170,6.4250868343159055,0.7841699108827962,0.8953998733712806,0.0,2,3,0.40792523659814395
201,5.964131367119265,0.9637407113230606,0.7613553355869549,0.0,8,13,0.42067022082842154
51,11.242879319768694,0.6548478592612492,0.5406606464882524,0.0,8,21,0.44560617460861784
222,7.13252170124906,0.7895502994440352,0.9992312945731049,0.0,9,15,0.5916448637888386
88,7.7585909305935505,0.9194399979767647,0.36575719769548753,0.0,0,25,0.23137146604291936
135,5.752959280870797,0.6248371666668405,0.7175612093273902,0.0,7,17,0.43874309056094335
56,11.974551888972613,0.5535785532030455,0.9649596222652044,1.0,1,14,0.6323482188658951
158,8.353559497785149,0.9554179764825939,0.5850245381085734,0.0,1,17,0.3931295826881799
186,10.359767152327992,0.5473213292332616,0.12628106115190263,0.0,5,24,0.45276568119495975
182,5.508548974982724,0.5818418373553643,0.5322689215808145,0.0,6,24,0.4994327183489533
255,4.507182599575742,0.48663028307074374,0.04483373543331448,0.0,6,1,0.4228386884943988
188,2.7580880098507485,0.47113304200929784,0.42765676831028776,1.0,6,8,0.5084368148443066
127,7.554505744421616,0.9681949286462681,0.04773092544301061,1.0,0,26,0.3505980448289222
43,0.7210921904655607,0.7550673398128624,0.842826941932623,1.0,2,7,0.33458294429860175
161,0.9956373331050283,0.5882039964596479,0.2765725645860462,0.0,0,3,0.24387075322610932
117,0.5372723179514973,0.5253593677768676,0.6977025900678608,1.0,6,11,0.4169346801630909
136,7.546352671220205,0.5343238728290992,0.9511299281990698,0.0,3,22,0.5201454525274174
249,2.0795120886405387,0.7045871396526773,0.6041867366366043,0.0,4,9,0.38017174022971034
99,6.019697989042378,0.8463260389897869,0.1696440192908859,0.0,5,27,0.33833625398166156
29,0.6660787081212485,0.5497065273286413,0.6699017302459908,0.0,4,26,0.31927994227387996
118,1.2433827374524649,0.4831122650571378,0.42753443246690215,0.0,2,25,0.31290253391233974
73,0.46735235424156185,0.9605294097233181,0.46705007263742526,1.0,0,9,0.30815095129301573
82,5.79175837483888,0.7604876589576591,0.03705393391098466,1.0,7,9,0.314372234538904
107,1.3806819222290296,0.9819746520380698,0.9248606136092802,0.0,8,17,0.2896048911519173
158,10.520512529617527,0.5054528534982442,0.5749527187897225,0.0,5,19,0.47822988533890004
218,3.9521716835048744,0.5409221127744241,0.3681105642880774,0.0,5,23,0.44878485324270556
218,2.7130067919682967,0.7163140785281303,0.7411065670087452,1.0,1,4,0.4979351436993008
45,7.358751088550053,0.5736730969408307,0.39920283784570076,1.0,0,2,0.4285440459569424
233,5.481875124141153,0.42877491307072824,0.333736853867458,0.0,0,2,0.4352830640426865
267,8.901996933567272,0.4360441418671488,0.2714109785610962,0.0,1,13,0.4700750621339505
102,1.0431944942341858,0.9363841710618915,0.11981325149486566,1.0,8,28,0.37537554560466035
231,1.480050178141985,0.9994807115703361,0.548231092108146,1.0,2,20,0.44649403652468433
243,8.876657274115647,0.6852649899808541,0.3904762247345428,1.0,1,9,0.5779841043224658
287,11.216776573282402,0.9764124610630884,0.2647032507420436,0.0,0,15,0.4573446368383404
41,2.750395711438961,0.8383335909819766,0.5353705654952342,1.0,4,29,0.3659411569952883
284,3.707154642052388,0.9563160295996267,0.9006654301005392,1.0,3,3,0.5702433791489498
136,9.725178823697881,0.49809985988243377,0.32244831702634824,0.0,7,10,0.45244076469286054
38,7.470960525046744,0.8952221205142253,0.43882377703249986,1.0,1,25,0.433022066204262
35,2.059513195172716,0.9333239191546501,0.8958515605654692,0.0,0,17,0.2131363133280499
219,7.777616206295528,0.936400659882673,0.9778804084240444,0.0,7,14,0.4937590947396267
212,5.69904185044191,0.5089519062790795,0.9504653738240825,0.0,1,10,0.4914318546987074
217,8.998250039413971,0.7141278431850245,0.8822702838246401,0.0,1,27,0.5257537413013694
248,2.823910699912604,0.5314445350679536,0.40332194231074425,1.0,7,16,0.5862639217160084
122,11.855930582824325,0.4168957513001846,0.7662028755543766,1.0,0,13,0.6311594362227607
153,2.8862268310419967,0.8410255948028924,0.9494751501920785,1.0,0,10,0.41193169799714185
101,8.795166450627244,0.9588129116812365,0.005654094331982162,1.0,0,6,0.3169928776679466
46,11.012379556836233,0.5369726266985866,0.25987679287673504,1.0,6,7,0.5442528230312437
71,7.456554580231531,0.7352121310062926,0.07638253486535074,0.0,1,18,0.2505735855133411
206,10.998622310246288,0.9700358120612972,0.06016880242812783,1.0,7,22,0.5294137448818815
141,4.522164656017762,0.48867944822609316,0.09297519675103494,1.0,1,28,0.451696208351461
120,11.81552811944326,0.49645093728559675,0.4432332143862685,1.0,6,7,0.5663432236498614
250,6.072686380117462,0.8950390230185038,0.36606506940546957,1.0,6,20,0.5537083511993811
183,6.530547394437859,0.9486674722915033,0.7288911876413015,0.0,2,1,0.3243026296498848
268,1.9934426700113885,0.7945188810840412,0.8889889803136242,0.0,8,22,0.484133831913846
256,0.7382788102533047,0.47265861490238104,0.5663831936507043,1.0,5,15,0.5253649181295796
194,7.832459525694124,0.4711386806845099,0.8375267768721281,0.0,0,9,0.5106889664964093
95,1.6688552572468183,0.8512195112334261,0.3056241006139261,0.0,7,28,0.2639538846531585
270,5.232468739087647,0.44549485427910623,0.9625183981572728,1.0,3,19,0.6798040963842958
166,4.458485921530388,0.6297510416568283,0.47439615870304563,1.0,4,7,0.44221051126030336
265,6.7676594755474575,0.5302361301703791,0.9304344423480235,0.0,2,14,0.545868407283385
23,4.2577507794236,0.7646892321125934,0.458330852766327,0.0,9,12,0.2161063765084078
26,10.027055630299344,0.9756443359162752,0.648615485143681,0.0,9,0,0.28633767125789866
158,5.58835448553864,0.40058875562098417,0.7912631086213081,1.0,1,6,0.5325068809934745
222,1.3624360563563798,0.4148475023735227,0.17814677243500754,1.0,8,22,0.545979501567341
176,4.177709999888744,0.6917865759697838,0.2858565920242325,0.0,3,13,0.350142472631211
242,10.639915485084206,0.6322737389208841,0.17599970437074375,1.0,3,27,0.6103920308291525
240,5.235228439323054,0.5562907226207938,0.396853990027188,0.0,4,0,0.43368293904225413
297,9.072705456885735,0.6145968851376602,0.8479218439211316,0.0,2,18,0.6030746288757196
27,3.105206998573825,0.7589776711742879,0.12733996168515238,0.0,1,29,0.17662700753448968
86,1.4066476244403217,0.9433675458986236,0.7052622857017228,1.0,0,18,0.38792656603680875
139,2.4338594955450583,0.5143197595235124,0.6006336193155942,0.0,6,15,0.375643854554943
27,4.460453569975382,0.4785057476173481,0.5223540974612076,0.0,0,4,0.2642427536406113
51,1.721938728867849,0.474647585190541,0.20145755506953467,1.0,2,2,0.3507919289429375
294,4.340630100146747,0.6129367163858506,0.9195588584084022,0.0,0,26,0.5249262440752133
10,6.735654886490478,0.9355887857886083,0.1846150029802217,0.0,7,1,0.26339126405925384
20,4.308986744103414,0.984932088553079,0.6447107159777689,0.0,9,6,0.22733724479855205
255,4.116253571333068,0.9006139631792056,0.9616063877442993,1.0,2,23,0.587336611013545
298,9.109833921211353,0.9467925669866945,0.7525770425734687,0.0,5,18,0.46057036278720054
211,0.057493990443048926,0.5106498869806271,0.9174135721044494,1.0,6,19,0.613704358699908
125,11.828878447849625,0.5115332532032884,0.6999105119257971,1.0,8,23,0.7392499921312031
112,5.585495769017109,0.7987007101763031,0.19442392449572654,1.0,9,2,0.4769444131341174
193,9.520654592187812,0.6368606164046419,0.8737322081777619,0.0,9,2,0.5196279421372451
117,0.8886251530954352,0.7661020835529215,0.9953074903219348,0.0,9,3,0.3734953251249047
280,5.596517374758838,0.7915509988036973,0.5341812648791421,1.0,6,24,0.5877565297124209
185,2.646782604925017,0.542067156709083,0.9559264936342299,0.0,8,14,0.5015388014663326
214,10.831952022439744,0.4218503897172545,0.9794824593791729,1.0,8,6,0.7622236714881702
223,9.666173264235349,0.6682176749672417,0.2342982870347753,0.0,0,10,0.4093939395623151
